,age_group,amazon_product_url,article_chapter_link,asterisk,author,book_image,book_image_height,book_image_width,book_review_link,book_uri,buy_links,contributor,contributor_note,dagger,description,first_chapter_link,isbns,price,primary_isbn10,primary_isbn13,publisher,rank,rank_last_week,sunday_review_link,title,weeks_on_list
6,,https://www.amazon.com/Woman-Window-Novel-J-Finn/dp/0062678418?tag=NYTBS-20,,0,AJ Finn,https://s1.nyt.com/du/books/images/9780062678416.jpg,495,330,,nyt://book/09920fff-91d3-5cac-a955-573530bee64b,"[{'name': 'Local Booksellers', 'url': 'http://www.indiebound.org/book/9780062678423?aff=NYT'}, {'name': 'Barnes and Noble', 'url': 'http://www.anrdoezrs.net/click-7990613-11819508?url=http%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780062678423'}, {'name': 'Amazon', 'url': 'https://www.amazon.com/Woman-Window-Novel-J-Finn/dp/0062678418?tag=NYTBS-20'}]",by A.J. Finn,,0,A recluse who drinks heavily and takes prescription drugs may have witnessed a crime across from her Harlem townhouse.,,"[{'isbn10': '0062678418', 'isbn13': '9780062678416'}, {'isbn10': '0062678442', 'isbn13': '9780062678447'}, {'isbn10': '0062678434', 'isbn13': '9780062678430'}, {'isbn10': '0062801953', 'isbn13': '9780062801951'}, {'isbn10': '0062678426', 'isbn13': '9780062678423'}]",0,0062678426,9780062678423,Morrow,7,10,,THE WOMAN IN THE WINDOW,21
7,,https://www.amazon.com/Run-Away-Harlan-Coben/dp/1538748460?tag=NYTBS-20,,0,Harlan Coben,https://s1.nyt.com/du/books/images/9781538748466.jpg,495,328,,nyt://book/1efc9e47-e26a-5008-bc7f-0254707e4fc5,"[{'name': 'Local Booksellers', 'url': 'http://www.indiebound.org/book/9781538748466?aff=NYT'}, {'name': 'Barnes and Noble', 'url': 'http://www.anrdoezrs.net/click-7990613-11819508?url=http%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9781538748466'}, {'name': 'Amazon', 'url': 'https://www.amazon.com/Run-Away-Harlan-Coben/dp/1538748460?tag=NYTBS-20'}]",by Harlan Coben,,0,A family is torn apart when the daughter becomes addicted to drugs and goes missing.,,"[{'isbn10': '1538748460', 'isbn13': '9781538748466'}, {'isbn10': '1538700174', 'isbn13': '9781538700105'}]",0,1538748460,9781538748466,Grand Central,8,7,,RUN AWAY,3
8,,https://www.amazon.com/First-Lady-James-Patterson-ebook/dp/B07G75GNB3?tag=NYTBS-20,,0,James Patterson and Brendan DuBois,https://s1.nyt.com/du/books/images/9781538714928.jpg,495,329,,nyt://book/ca102ccf-1741-585a-9f3b-503b28e58181,"[{'name': 'Local Booksellers', 'url': 'http://www.indiebound.org/book/9781538714911?aff=NYT'}, {'name': 'Barnes and Noble', 'url': 'http://www.anrdoezrs.net/click-7990613-11819508?url=http%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9781538714911'}, {'name': 'Amazon', 'url': 'https://www.amazon.com/First-Lady-James-Patterson-ebook/dp/B07G75GNB3?tag=NYTBS-20'}]",by James Patterson and Brendan DuBois,,0,Sally Grissom investigates the disappearance of President Harrison Tucker’s wife.,,"[{'isbn10': '1538714914', 'isbn13': '9781538714911'}, {'isbn10': '1538715511', 'isbn13': '9781538715512'}, {'isbn10': '1538714922', 'isbn13': '9781538714928'}, {'isbn10': '1538714957', 'isbn13': '9781538714959'}]",0,1538714914,9781538714911,Grand Central,9,9,,THE FIRST LADY,4
9,,https://www.amazon.com/Celtic-Empire-Dirk-Pitt-Adventure-ebook/dp/B079R3KT4X?tag=NYTBS-20,,0,Clive Cussler and Dirk Cussler,https://s1.nyt.com/du/books/images/9780735219007.jpg,495,328,,nyt://book/db72cf2b-181b-53d7-9632-4813e18c14d7,"[{'name': 'Local Booksellers', 'url': 'http://www.indiebound.org/book/9780735218994?aff=NYT'}, {'name': 'Barnes and Noble', 'url': 'http://www.anrdoezrs.net/click-7990613-11819508?url=http%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780735218994'}, {'name': 'Amazon', 'url': 'https://www.amazon.com/Celtic-Empire-Dirk-Pitt-Adventure-ebook/dp/B079R3KT4X?tag=NYTBS-20'}]",by Clive Cussler and Dirk Cussler,,0,The 25th book in the Dirk Pitt series.,,"[{'isbn10': '0735218994', 'isbn13': '9780735218994'}, {'isbn10': '0735219001', 'isbn13': '9780735219007'}, {'isbn10': '0525636390', 'isbn13': '9780525636397'}, {'isbn10': '0525636382', 'isbn13': '9780525636380'}]",0,0735218994,9780735218994,Putnam,10,11,,CELTIC EMPIRE,3
10,,https://www.amazon.com/Silent-Patient-Alex-Michaelides/dp/1250301696?tag=NYTBS-20,,0,Alex Michaelides,https://s1.nyt.com/du/books/images/9781250301697.jpg,495,326,,nyt://book/14a09541-1873-56a1-8900-c55dd70a7314,"[{'name': 'Local Booksellers', 'url': 'http://www.indiebound.org/book/9781250301710?aff=NYT'}, {'name': 'Barnes and Noble', 'url': 'http://www.anrdoezrs.net/click-7990613-11819508?url=http%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9781250301710'}, {'name': 'Amazon', 'url': 'https://www.amazon.com/Silent-Patient-Alex-Michaelides/dp/1250301696?tag=NYTBS-20'}]",by Alex Michaelides,,0,Theo Faber looks into the mystery of a famous painter who stops speaking after shooting her husband.,,"[{'isbn10': '1250301696', 'isbn13': '9781250301697'}, {'isbn10': '1250301718', 'isbn13': '9781250301710'}, {'isbn10': '1250317541', 'isbn13': '9781250317544'}]",0,1250301718,9781250301710,Celadon,11,14,,THE SILENT PATIENT,9
11,,https://www.amazon.com/Lost-Girls-Paris-Novel/dp/0778330273?tag=NYTBS-20,,0,Pam Jenoff,https://s1.nyt.com/du/books/images/9780778330271.jpg,495,330,,nyt://book/77045b30-deba-5af5-8ad5-da84671017e0,"[{'name': 'Local Booksellers', 'url': 'http://www.indiebound.org/book/9780778330271?aff=NYT'}, {'name': 'Barnes and Noble', 'url': 'http://www.anrdoezrs.net/click-7990613-11819508?url=http%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780778330271'}, {'name': 'Amazon', 'url': 'https://www.amazon.com/Lost-Girls-Paris-Novel/dp/0778330273?tag=NYTBS-20'}]",by Pam Jenoff,,0,Grace Healey investigates the fates of 12 women who were sent to occupied Europe to help the resistance during World War II.,,"[{'isbn10': '0778330273', 'isbn13': '9780778330271'}, {'isbn10': '1460398769', 'isbn13': '9781460398760'}, {'isbn10': '0778308618', 'isbn13': '9780778308614'}, {'isbn10': '1432858777', 'isbn13': '9781432858773'}]",0,0778330273,9780778330271,Park Row,12,0,,THE LOST GIRLS OF PARIS,9
12,,https://www.amazon.com/List-Ali-Reynolds-Book-14-ebook/dp/B07H2LV8LN?tag=NYTBS-20,,0,JA Jance,https://s1.nyt.com/du/books/images/9781501151033.jpg,495,328,,nyt://book/8ee5582f-3727-5ece-8052-ede0257b651a,"[{'name': 'Local Booksellers', 'url': 'http://www.indiebound.org/book/9781501151033?aff=NYT'}, {'name': 'Barnes and Noble', 'url': 'http://www.anrdoezrs.net/click-7990613-11819508?url=http%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9781501151033'}, {'name': 'Amazon', 'url': 'https://www.amazon.com/List-Ali-Reynolds-Book-14-ebook/dp/B07H2LV8LN?tag=NYTBS-20'}]",by J.A. Jance,,0,The 14th book in the Ali Reynolds Series. An imprisoned fertility doctor seeks revenge.,,"[{'isbn10': '1501151010', 'isbn13': '9781501151019'}, {'isbn10': '1501151037', 'isbn13': '9781501151033'}]",0,1501151037,9781501151033,Gallery,13,0,,THE A LIST,1
13,,https://www.amazon.com/Eleanor-Oliphant-Completely-Fine-Novel/dp/0735220697?tag=NYTBS-20,,0,Gail Honeyman,https://s1.nyt.com/du/books/images/9780735220690.jpg,495,329,,nyt://book/2bd6c088-1047-5294-ba1e-aa762b6b06d8,"[{'name': 'Local Booksellers', 'url': 'http://www.indiebound.org/book/9780735220690?aff=NYT'}, {'name': 'Barnes and Noble', 'url': 'http://www.anrdoezrs.net/click-7990613-11819508?url=http%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780735220690'}, {'name': 'Amazon', 'url': 'https://www.amazon.com/Eleanor-Oliphant-Completely-Fine-Novel/dp/0735220697?tag=NYTBS-20'}]",by Gail Honeyman,,0,A young woman’s well-ordered life is disrupted by the I.T. guy from her office.,,"[{'isbn10': '0735220697', 'isbn13': '9780735220690'}, {'isbn10': '0735220700', 'isbn13': '9780735220706'}, {'isbn10': '0735220689', 'isbn13': '9780735220683'}, {'isbn10': '1524749699', 'isbn13': '9781524749699'}, {'isbn10': '1524749680', 'isbn13': '9781524749682'}, {'isbn10': '1984832948', 'isbn13': '9781984832948'}, {'isbn10': '1410499642', 'isbn13': '9781410499646'}, {'isbn10': '0525506349', 'isbn13': '9780525506348'}]",0,0735220697,9780735220690,Penguin,14,0,,ELEANOR OLIPHANT IS COMPLETELY FINE,31
14,,https://www.amazon.com/Cemetery-Road-Novel-Greg-Iles-ebook/dp/B07B7L4QMF?tag=NYTBS-20,,0,Greg Iles,https://s1.nyt.com/du/books/images/9780062824639.jpg,495,328,,nyt://book/cea59817-42b3-503e-88e1-afd41767dea0,"[{'name': 'Local Booksellers', 'url': 'http://www.indiebound.org/book/9780062824639?aff=NYT'}, {'name': 'Barnes and Noble', 'url': 'http://www.anrdoezrs.net/click-7990613-11819508?url=http%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780062824639'}, {'name': 'Amazon', 'url': 'https://www.amazon.com/Cemetery-Road-Novel-Greg-Iles-ebook/dp/B07B7L4QMF?tag=NYTBS-20'}]",by Greg Iles,,0,"The journalist Marshall McEwan returns to his hometown, which is shaken by two deaths and an economy on the brink.",,"[{'isbn10': '0062824619', 'isbn13': '9780062824615'}, {'isbn10': '0062824635', 'isbn13': '9780062824639'}, {'isbn10': '006282466X', 'isbn13': '9780062824660'}, {'isbn10': '0062824643', 'isbn13': '9780062824646'}, {'isbn10': '0062824651', 'isbn13': '9780062824653'}, {'isbn10': '0062824627', 'isbn13': '9780062824622'}]",0,0062824635,9780062824639,Morrow,15,0,,CEMETERY ROAD,4
0,,https://www.amazon.com/Where-Crawdads-Sing-Delia-Owens/dp/0735219095?tag=NYTBS-20,,0,Delia Owens,https://s1.nyt.com/du/books/images/9780735219090.jpg,495,328,,nyt://book/053b4109-4555-5aa1-9b39-cc40549bcdf0,"[{'name': 'Local Booksellers', 'url': 'http://www.indiebound.org/book/9780735219090?aff=NYT'}, {'name': 'Barnes and Noble', 'url': 'http://www.anrdoezrs.net/click-7990613-11819508?url=http%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780735219090'}, {'name': 'Amazon', 'url': 'https://www.amazon.com/Where-Crawdads-Sing-Delia-Owens/dp/0735219095?tag=NYTBS-20'}]",by Delia Owens,,0,"In a quiet town on the North Carolina coast in 1969, a young woman who survived alone in the marsh becomes a murder suspect.",,"[{'isbn10': '0735219095', 'isbn13': '9780735219090'}, {'isbn10': '0735219117', 'isbn13': '9780735219113'}, {'isbn10': '0525640371', 'isbn13': '9780525640370'}, {'isbn10': '0593105419', 'isbn13': '9780593105412'}]",0,0735219095,9780735219090,Putnam,1,1,,WHERE THE CRAWDADS SING,29
1,,https://www.amazon.com/Supermarket-Bobby-Hall/dp/1982127139?tag=NYTBS-20,,0,Bob Hall,https://s1.nyt.com/du/books/images/9781982127138.jpg,330,330,,nyt://book/82510318-58ed-5102-8be6-4910af493012,"[{'name': 'Local Booksellers', 'url': 'http://www.indiebound.org/book/9781982127138?aff=NYT'}, {'name': 'Barnes and Noble', 'url': 'http://www.anrdoezrs.net/click-7990613-11819508?url=http%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9781982127138'}, {'name': 'Amazon', 'url': 'https://www.amazon.com/Supermarket-Bobby-Hall/dp/1982127139?tag=NYTBS-20'}]",by Bobby Hall,,0,A depressed young man’s secrets are exposed when the grocery store where he works becomes a crime scene.,,"[{'isbn10': '1982127139', 'isbn13': '9781982127138'}, {'isbn10': '1982127155', 'isbn13': '9781982127152'}]",0,1982127139,9781982127138,Simon & Schuster,2,0,,SUPERMARKET,1
2,,https://www.amazon.com/Tiamats-Wrath-Expanse-Book-8-ebook/dp/B07BVNVWL6?tag=NYTBS-20,,0,James SA Corey,https://s1.nyt.com/du/books/images/9780316332873.jpg,495,329,,nyt://book/aaaafaa4-f489-513b-a176-d021c20a3797,"[{'name': 'Local Booksellers', 'url': 'http://www.indiebound.org/book/9780316332866?aff=NYT'}, {'name': 'Barnes and Noble', 'url': 'http://www.anrdoezrs.net/click-7990613-11819508?url=http%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780316332866'}, {'name': 'Amazon', 'url': 'https://www.amazon.com/Tiamats-Wrath-Expanse-Book-8-ebook/dp/B07BVNVWL6?tag=NYTBS-20'}]",by James S.A. Corey,,0,The eighth book in the Expanse series.,,"[{'isbn10': '0316332879', 'isbn13': '9780316332873'}, {'isbn10': '0316332860', 'isbn13': '9780316332866'}]",0,0316332860,9780316332866,Orbit,3,0,,TIAMAT'S WRATH,1
3,,https://www.amazon.com/Wild-Card-Stone-Barrington-Novel-ebook/dp/B07HLPBNPS?tag=NYTBS-20,,0,Stuart Woods,https://s1.nyt.com/du/books/images/9780735219304.jpg,495,328,,nyt://book/4a116d85-8573-5296-b91b-0e174a7d3234,"[{'name': 'Local Booksellers', 'url': 'http://www.indiebound.org/book/9780735219304?aff=NYT'}, {'name': 'Barnes and Noble', 'url': 'http://www.anrdoezrs.net/click-7990613-11819508?url=http%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780735219304'}, {'name': 'Amazon', 'url': 'https://www.amazon.com/Wild-Card-Stone-Barrington-Novel-ebook/dp/B07HLPBNPS?tag=NYTBS-20'}]",by Stuart Woods,,0,The 49th book in the Stone Barrington series.,,"[{'isbn10': '0735219281', 'isbn13': '9780735219281'}, {'isbn10': '0735219303', 'isbn13': '9780735219304'}]",0,0735219303,9780735219304,Putnam,4,0,,WILD CARD,1
4,,https://www.amazon.com/Cornwalls-Are-Gone-James-Patterson/dp/0316485551?tag=NYTBS-20,,0,James Patterson and Brendan DuBois,https://s1.nyt.com/du/books/images/9780316485555.jpg,495,319,,nyt://book/2bb4710b-1166-5c4c-8d55-f9c524c4becb,"[{'name': 'Local Booksellers', 'url': 'http://www.indiebound.org/book/9780316485555?aff=NYT'}, {'name': 'Barnes and Noble', 'url': 'http://www.anrdoezrs.net/click-7990613-11819508?url=http%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780316485555'}, {'name': 'Amazon', 'url': 'https://www.amazon.com/Cornwalls-Are-Gone-James-Patterson/dp/0316485551?tag=NYTBS-20'}]",by James Patterson and Brendan DuBois,,0,An Army intelligence officer must commit a crime or lose her kidnapped husband and daughter.,,"[{'isbn10': '0316485551', 'isbn13': '9780316485555'}, {'isbn10': '0316422606', 'isbn13': '9780316422604'}, {'isbn10': '0316454095', 'isbn13': '9780316454094'}]",0,0316485551,9780316485555,"Little, Brown",5,0,,THE CORNWALLS ARE GONE,1
5,,https://www.amazon.com/Last-Second-Brit-FBI-Book-ebook/dp/B07GNWPYSR?tag=NYTBS-20,,0,Catherine Coulter and JT Ellison,https://s1.nyt.com/du/books/images/9781501138249.jpg,495,328,,nyt://book/f7f837d8-da27-5ffd-95ef-e6f4cfe5d9b0,"[{'name': 'Local Booksellers', 'url': 'http://www.indiebound.org/book/9781501138249?aff=NYT'}, {'name': 'Barnes and Noble', 'url': 'http://www.anrdoezrs.net/click-7990613-11819508?url=http%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9781501138249'}, {'name': 'Amazon', 'url': 'https://www.amazon.com/Last-Second-Brit-FBI-Book-ebook/dp/B07GNWPYSR?tag=NYTBS-20'}]",by Catherine Coulter and J.T. Ellison,,0,The sixth book in the A Brit in the F.B.I. series. Special agents must prevent the use of a deadly weapon on a French satellite.,,"[{'isbn10': '1501138227', 'isbn13': '9781501138225'}, {'isbn10': '1501138243', 'isbn13': '9781501138249'}]",0,1501138243,9781501138249,Gallery,6,0,,THE LAST SECOND,1
6,,https://www.amazon.com/Run-Away-Harlan-Coben/dp/1538748460?tag=NYTBS-20,,0,Harlan Coben,https://s1.nyt.com/du/books/images/9781538748466.jpg,495,328,,nyt://book/1efc9e47-e26a-5008-bc7f-0254707e4fc5,"[{'name': 'Local Booksellers', 'url': 'http://www.indiebound.org/book/9781538748466?aff=NYT'}, {'name': 'Barnes and Noble', 'url': 'http://www.anrdoezrs.net/click-7990613-11819508?url=http%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9781538748466'}, {'name': 'Amazon', 'url': 'https://www.amazon.com/Run-Away-Harlan-Coben/dp/1538748460?tag=NYTBS-20'}]",by Harlan Coben,,0,A family is torn apart when the daughter becomes addicted to drugs and goes missing.,,"[{'isbn10': '1538748460', 'isbn13': '9781538748466'}, {'isbn10': '1538700174', 'isbn13': '9781538700105'}]",0,1538748460,9781538748466,Grand Central,7,2,,RUN AWAY,2
7,,https://www.amazon.com/American-Agent-Maisie-Dobbs-Novel-ebook/dp/B07B7K973K?tag=NYTBS-20,,0,Jacqueline Winspear,https://s1.nyt.com/du/books/images/9780062436696.jpg,484,330,,nyt://book/d65dc330-ad5a-5dc5-918c-66b37f75ef2d,"[{'name': 'Local Booksellers', 'url': 'http://www.indiebound.org/book/9780062436696?aff=NYT'}, {'name': 'Barnes and Noble', 'url': 'http://www.anrdoezrs.net/click-7990613-11819508?url=http%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780062436696'}, {'name': 'Amazon', 'url': 'https://www.amazon.com/American-Agent-Maisie-Dobbs-Novel-ebook/dp/B07B7K973K?tag=NYTBS-20'}]",by Jacqueline Winspear,,0,"The 15th book in the Maisie Dobbs series. While the Germans attack the British Isles, Maisie must solve a case and protect a young evacuee.",,"[{'isbn10': '006243666X', 'isbn13': '9780062436665'}, {'isbn10': '0062436694', 'isbn13': '9780062436696'}]",0,0062436694,9780062436696,Harper,8,0,,THE AMERICAN AGENT,1
8,,https://www.amazon.com/First-Lady-James-Patterson-ebook/dp/B07G75GNB3?tag=NYTBS-20,,0,James Patterson and Brendan DuBois,https://s1.nyt.com/du/books/images/9781538714928.jpg,495,329,,nyt://book/ca102ccf-1741-585a-9f3b-503b28e58181,"[{'name': 'Local Booksellers', 'url': 'http://www.indiebound.org/book/9781538714911?aff=NYT'}, {'name': 'Barnes and Noble', 'url': 'http://www.anrdoezrs.net/click-7990613-11819508?url=http%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9781538714911'}, {'name': 'Amazon', 'url': 'https://www.amazon.com/First-Lady-James-Patterson-ebook/dp/B07G75GNB3?tag=NYTBS-20'}]",by James Patterson and Brendan DuBois,,0,Sally Grissom investigates the disappearance of President Harrison Tucker’s wife.,,"[{'isbn10': '1538714914', 'isbn13': '9781538714911'}, {'isbn10': '1538715511', 'isbn13': '9781538715512'}, {'isbn10': '1538714922', 'isbn13': '9781538714928'}, {'isbn10': '1538714957', 'isbn13': '9781538714959'}]",0,1538714914,9781538714911,Grand Central,9,4,,THE FIRST LADY,3
9,,https://www.amazon.com/Woman-Window-Novel-J-Finn/dp/0062678418?tag=NYTBS-20,,0,AJ Finn,https://s1.nyt.com/du/books/images/9780062678416.jpg,495,330,,nyt://book/09920fff-91d3-5cac-a955-573530bee64b,"[{'name': 'Local Booksellers', 'url': 'http://www.indiebound.org/book/9780062678423?aff=NYT'}, {'name': 'Barnes and Noble', 'url': 'http://www.anrdoezrs.net/click-7990613-11819508?url=http%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780062678423'}, {'name': 'Amazon', 'url': 'https://www.amazon.com/Woman-Window-Novel-J-Finn/dp/0062678418?tag=NYTBS-20'}]",by A.J. Finn,,0,A recluse who drinks heavily and takes prescription drugs may have witnessed a crime across from her Harlem townhouse.,,"[{'isbn10': '0062678418', 'isbn13': '9780062678416'}, {'isbn10': '0062678442', 'isbn13': '9780062678447'}, {'isbn10': '0062678434', 'isbn13': '9780062678430'}, {'isbn10': '0062801953', 'isbn13': '9780062801951'}, {'isbn10': '0062678426', 'isbn13': '9780062678423'}]",0,0062678426,9780062678423,Morrow,10,5,,THE WOMAN IN THE WINDOW,20
10,,https://www.amazon.com/Celtic-Empire-Dirk-Pitt-Adventure-ebook/dp/B079R3KT4X?tag=NYTBS-20,,0,Clive Cussler and Dirk Cussler,https://s1.nyt.com/du/books/images/9780735219007.jpg,495,328,,nyt://book/db72cf2b-181b-53d7-9632-4813e18c14d7,"[{'name': 'Local Booksellers', 'url': 'http://www.indiebound.org/book/9780735218994?aff=NYT'}, {'name': 'Barnes and Noble', 'url': 'http://www.anrdoezrs.net/click-7990613-11819508?url=http%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780735218994'}, {'name': 'Amazon', 'url': 'https://www.amazon.com/Celtic-Empire-Dirk-Pitt-Adventure-ebook/dp/B079R3KT4X?tag=NYTBS-20'}]",by Clive Cussler and Dirk Cussler,,0,The 25th book in the Dirk Pitt series.,,"[{'isbn10': '0735218994', 'isbn13': '9780735218994'}, {'isbn10': '0735219001', 'isbn13': '9780735219007'}, {'isbn10': '0525636390', 'isbn13': '9780525636397'}, {'isbn10': '0525636382', 'isbn13': '9780525636380'}]",0,0735218994,9780735218994,Putnam,11,3,,CELTIC EMPIRE,2
11,,https://www.amazon.com/Dark-Tribute-Eve-Duncan-Novel-ebook/dp/B07D2BSWR2?tag=NYTBS-20,,0,Iris Johansen,https://s1.nyt.com/du/books/images/9781466887268.jpg,495,325,,nyt://book/545d7de0-44bb-5726-9273-3f223cd1b633,"[{'name': 'Local Booksellers', 'url': 'http://www.indiebound.org/book/9781466887268?aff=NYT'}, {'name': 'Barnes and Noble', 'url': 'http://www.anrdoezrs.net/click-7990613-11819508?url=http%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9781466887268'}, {'name': 'Amazon', 'url': 'https://www.amazon.com/Dark-Tribute-Eve-Duncan-Novel-ebook/dp/B07D2BSWR2?tag=NYTBS-20'}]",by Iris Johansen,,0,The 24th book in the Eve Duncan series. A violin prodigy with a tragic past is kidnapped.,,"[{'isbn10': '1250075882', 'isbn13': '9781250075888'}, {'isbn10': '1466887265', 'isbn13': '9781466887268'}]",0,1466887265,9781466887268,St. Martin's,12,0,,DARK TRIBUTE,1
12,,https://www.amazon.com/Tattooist-Auschwitz-Novel-Heather-Morris/dp/0062797158?tag=NYTBS-20,,0,Heather Morris,https://s1.nyt.com/du/books/images/9780062797155.jpg,495,328,https://www.nytimes.com/2018/11/16/books/review/tattooist-auschwitz-heather-morris.html,nyt://book/f61306e8-2543-561b-bbde-78c9d188cb39,"[{'name': 'Local Booksellers', 'url': 'http://www.indiebound.org/book/9780062797155?aff=NYT'}, {'name': 'Barnes and Noble', 'url': 'http://www.anrdoezrs.net/click-7990613-11819508?url=http%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780062797155'}, {'name': 'Amazon', 'url': 'https://www.amazon.com/Tattooist-Auschwitz-Novel-Heather-Morris/dp/0062797158?tag=NYTBS-20'}]",by Heather Morris,,0,A concentration camp detainee tasked with permanently marking fellow prisoners falls in love with one of them.,,"[{'isbn10': '0062797158', 'isbn13': '9780062797155'}, {'isbn10': '0062797166', 'isbn13': '9780062797162'}, {'isbn10': '006287067X', 'isbn13': '9780062870674'}, {'isbn10': '0062866990', 'isbn13': '9780062866998'}]",0,0062797158,9780062797155,Harper,13,6,,THE TATTOOIST OF AUSCHWITZ,29
13,,https://www.amazon.com/Silent-Patient-Alex-Michaelides/dp/1250301696?tag=NYTBS-20,,0,Alex Michaelides,https://s1.nyt.com/du/books/images/9781250301697.jpg,495,326,,nyt://book/14a09541-1873-56a1-8900-c55dd70a7314,"[{'name': 'Local Booksellers', 'url': 'http://www.indiebound.org/book/9781250301710?aff=NYT'}, {'name': 'Barnes and Noble', 'url': 'http://www.anrdoezrs.net/click-7990613-11819508?url=http%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9781250301710'}, {'name': 'Amazon', 'url': 'https://www.amazon.com/Silent-Patient-Alex-Michaelides/dp/1250301696?tag=NYTBS-20'}]",by Alex Michaelides,,0,Theo Faber looks into the mystery of a famous painter who stops speaking after shooting her husband.,,"[{'isbn10': '1250301696', 'isbn13': '9781250301697'}, {'isbn10': '1250301718', 'isbn13': '9781250301710'}, {'isbn10': '1250317541', 'isbn13': '9781250317544'}]",0,1250301718,9781250301710,Celadon,14,10,,THE SILENT PATIENT,8
14,,https://www.amazon.com/Fatal-Reckoning-Marie-Force-ebook/dp/B07CRZ3GT3?tag=NYTBS-20,,0,Marie Force,https://s1.nyt.com/du/books/images/9781488034206.jpg,495,313,,nyt://book/ebe4bab8-3cac-544e-9702-504619266269,"[{'name': 'Local Booksellers', 'url': 'http://www.indiebound.org/book/9781488034206?aff=NYT'}, {'name': 'Barnes and Noble', 'url': 'http://www.anrdoezrs.net/click-7990613-11819508?url=http%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9781488034206'}, {'name': 'Amazon', 'url': 'https://www.amazon.com/Fatal-Reckoning-Marie-Force-ebook/dp/B07CRZ3GT3?tag=NYTBS-20'}]",by Marie Force,,0,The 14th book in the Fatal series. Washington Metro Police lieutenant Sam Holland gets a tip about her father's murder.,,"[{'isbn10': '1488034206', 'isbn13': '9781488034206'}, {'isbn10': '1335017658', 'isbn13': '9781335017659'}]",0,1488034206,9781488034206,HQN,15,0,,FATAL RECKONING,1
0,,https://www.amazon.com/Where-Crawdads-Sing-Delia-Owens/dp/0735219095?tag=NYTBS-20,,0,Delia Owens,https://s1.nyt.com/du/books/images/9780735219090.jpg,495,328,,nyt://book/053b4109-4555-5aa1-9b39-cc40549bcdf0,"[{'name': 'Local Booksellers', 'url': 'http://www.indiebound.org/book/9780735219090?aff=NYT'}, {'name': 'Barnes and Noble', 'url': 'http://www.anrdoezrs.net/click-7990613-11819508?url=http%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780735219090'}, {'name': 'Amazon', 'url': 'https://www.amazon.com/Where-Crawdads-Sing-Delia-Owens/dp/0735219095?tag=NYTBS-20'}]",by Delia Owens,,0,"In a quiet town on the North Carolina coast in 1969, a young woman who survived alone in the marsh becomes a murder suspect.",,"[{'isbn10': '0735219095', 'isbn13': '9780735219090'}, {'isbn10': '0735219117', 'isbn13': '9780735219113'}, {'isbn10': '0525640371', 'isbn13': '9780525640370'}, {'isbn10': '0593105419', 'isbn13': '9780593105412'}]",0,0735219095,9780735219090,Putnam,1,1,,WHERE THE CRAWDADS SING,28
